playerId,bot,readyAt,timeoutStartedAt,timeoutWaitCount,exitStepsDone,exitAt,exitStatus,exitReason,retiredAt,retiredReason,createdAt,nParticipants,imageCount,pictures,timeAmount,timeOut,knowledge,collision,selection,name,avatar,nameColor,bonus,flower_labels,flowers,otherflowers,otherflower_labels,p1,p2,rawScore,imageOrder,exitTimeoutId
pKp4apB64GSFYwhYq,NA,2021-08-20T19:03:08Z,2021-08-20T19:03:08Z,1,"instructions,othercolortest,ExitSurvey",2021-08-20T19:07:43Z,finished,NA,NA,NA,2021-08-20T18:58:35Z,3,6,different,3,0,everyplayersomeflower,clover,D,Minu,/avatars/jdenticon/Alaina,#7ACC66,2.2439999999999998,"{""purple_1"":"""",""purple_2"":"""",""purple_3"":"""",""purple_4"":"""",""purple_5"":"""",""purple_6"":"""",""purple_7"":"""",""purple_8"":"""",""purple_9"":"""",""purple_10"":"""",""purple_11"":"""",""purple_12"":""""}","{""label"":""purple_5"",""location"":""/experiment/purple_similar/image_04335.jpg""},{""label"":""purple_9"",""location"":""/experiment/purple_similar/image_06714.jpg""},{""label"":""purple_2"",""location"":""/experiment/purple_similar/image_01664.jpg""},{""label"":""purple_12"",""location"":""/experiment/purple_similar/image_07752.jpg""},{""label"":""purple_3"",""location"":""/experiment/purple_similar/image_03085.jpg""},{""label"":""purple_11"",""location"":""/experiment/purple_similar/image_07517.jpg""},{""label"":""purple_4"",""location"":""/experiment/purple_similar/image_04133.jpg""},{""label"":""purple_10"",""location"":""/experiment/purple_similar/image_07320.jpg""},{""label"":""purple_1"",""location"":""/experiment/purple_similar/image_00450.jpg""},{""label"":""purple_8"",""location"":""/experiment/purple_similar/image_05639.jpg""},{""label"":""purple_7"",""location"":""/experiment/purple_similar/image_05355.jpg""},{""label"":""purple_6"",""location"":""/experiment/purple_similar/image_04700.jpg""}","{""label"":""red_5"",""location"":""/experiment/red_similar/image_02561.jpg""},{""label"":""red_6"",""location"":""/experiment/red_similar/image_03162.jpg""},{""label"":""red_8"",""location"":""/experiment/red_similar/image_06490.jpg""},{""label"":""red_1"",""location"":""/experiment/red_similar/image_00757.jpg""}","{""red_5"":""A pretty flower with red petals on the outside and white petals on the inside"",""red_6"":""A solid pink flower with green stems running through it."",""red_8"":""A red flower that hangs over with a bowl in the middle."",""red_1"":""A pink flower with pink petals that has yellow stems carrying them.""}",Repi,Laju,2,"purple_1,purple_5,purple_12,purple_2,purple_7,purple_10",NA
sfo9kSQAD6z92bMAD,NA,NA,NA,NA,NA,2021-08-20T19:17:12Z,gameFull,NA,NA,NA,2021-08-20T18:58:35Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X86yAP27wJbYducqQ,NA,2021-08-20T19:02:51Z,2021-08-20T19:02:51Z,1,"instructions,othercolortest,ExitSurvey",2021-08-20T19:06:57Z,finished,NA,NA,NA,2021-08-20T18:58:37Z,3,6,different,3,0,everyplayersomeflower,clover,D,Laju,/avatars/jdenticon/Katherine,#3D45B7,2.4990000000000006,"{""yellow_1"":"""",""yellow_2"":"""",""yellow_3"":"""",""yellow_4"":"""",""yellow_5"":"""",""yellow_6"":"""",""yellow_7"":"""",""yellow_8"":"""",""yellow_9"":"""",""yellow_10"":"""",""yellow_11"":"""",""yellow_12"":""""}","{""label"":""yellow_4"",""location"":""/experiment/yellow_similar/image_03709.jpg""},{""label"":""yellow_1"",""location"":""/experiment/yellow_similar/image_01220.jpg""},{""label"":""yellow_10"",""location"":""/experiment/yellow_similar/image_06298.jpg""},{""label"":""yellow_5"",""location"":""/experiment/yellow_similar/image_04078.jpg""},{""label"":""yellow_12"",""location"":""/experiment/yellow_similar/image_06676.jpg""},{""label"":""yellow_11"",""location"":""/experiment/yellow_similar/image_06354.jpg""},{""label"":""yellow_7"",""location"":""/experiment/yellow_similar/image_04667.jpg""},{""label"":""yellow_9"",""location"":""/experiment/yellow_similar/image_05700.jpg""},{""label"":""yellow_2"",""location"":""/experiment/yellow_similar/image_01753.jpg""},{""label"":""yellow_8"",""location"":""/experiment/yellow_similar/image_04982.jpg""},{""label"":""yellow_6"",""location"":""/experiment/yellow_similar/image_04425.jpg""},{""label"":""yellow_3"",""location"":""/experiment/yellow_similar/image_02295.jpg""}","{""label"":""white_4"",""location"":""/experiment/white_similar/image_03710.jpg""},{""label"":""white_12"",""location"":""/experiment/white_similar/image_08131.jpg""},{""label"":""white_1"",""location"":""/experiment/white_similar/image_00006.jpg""},{""label"":""white_9"",""location"":""/experiment/white_similar/image_06003.jpg""}","{""white_4"":""full white flowers with yellow centers. golden yellow stripes in the yellow centers"",""white_12"":""four white leaves of a flower. stringy middle with orange tips"",""white_1"":""large flower, green with purple strings coming out of the middle. looks like some sort of bug or frog is in the middle"",""white_9"":""looks like a starfish. white leaves with yellow and green in the middle""}",Repi,Minu,2,"yellow_1,yellow_3,yellow_11,yellow_4,yellow_2,yellow_9",NA
peki9E7atEoKbfMWL,NA,2021-08-20T19:02:37Z,2021-08-20T19:02:37Z,1,"instructions,othercolortest,ExitSurvey",2021-08-20T19:09:11Z,finished,NA,NA,NA,2021-08-20T18:58:38Z,3,6,different,3,0,everyplayersomeflower,clover,D,Laju,/avatars/jdenticon/Katherine,#3D45B7,2.0060000000000007,"{""purple_1"":"""",""purple_2"":"""",""purple_3"":"""",""purple_4"":"""",""purple_5"":"""",""purple_6"":"""",""purple_7"":"""",""purple_8"":"""",""purple_9"":"""",""purple_10"":"""",""purple_11"":"""",""purple_12"":""""}","{""label"":""purple_2"",""location"":""/experiment/purple_similar/image_01664.jpg""},{""label"":""purple_11"",""location"":""/experiment/purple_similar/image_07517.jpg""},{""label"":""purple_12"",""location"":""/experiment/purple_similar/image_07752.jpg""},{""label"":""purple_4"",""location"":""/experiment/purple_similar/image_04133.jpg""},{""label"":""purple_5"",""location"":""/experiment/purple_similar/image_04335.jpg""},{""label"":""purple_7"",""location"":""/experiment/purple_similar/image_05355.jpg""},{""label"":""purple_6"",""location"":""/experiment/purple_similar/image_04700.jpg""},{""label"":""purple_1"",""location"":""/experiment/purple_similar/image_00450.jpg""},{""label"":""purple_8"",""location"":""/experiment/purple_similar/image_05639.jpg""},{""label"":""purple_9"",""location"":""/experiment/purple_similar/image_06714.jpg""},{""label"":""purple_3"",""location"":""/experiment/purple_similar/image_03085.jpg""},{""label"":""purple_10"",""location"":""/experiment/purple_similar/image_07320.jpg""}","{""label"":""red_2"",""location"":""/experiment/red_similar/image_01583.jpg""},{""label"":""red_8"",""location"":""/experiment/red_similar/image_06490.jpg""},{""label"":""red_7"",""location"":""/experiment/red_similar/image_04769.jpg""},{""label"":""red_11"",""location"":""/experiment/red_similar/image_07641.jpg""}","{""red_2"":""Red poinsettias"",""red_8"":""Red poppies"",""red_7"":""Red primulas"",""red_11"":""2 red flowers with a yellow centre""}",Repi,Minu,2,"purple_3,purple_2,purple_5,purple_1,purple_12,purple_7",NA
vZfz47LWqA4aqEvuT,NA,NA,NA,NA,NA,2021-08-20T19:17:12Z,gameFull,NA,NA,NA,2021-08-20T18:58:38Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GZf3sgPEDZRPBAq2g,NA,2021-08-20T19:02:02Z,2021-08-20T19:02:02Z,1,"instructions,othercolortest,ExitSurvey",2021-08-20T19:06:51Z,finished,NA,NA,NA,2021-08-20T18:58:38Z,3,6,different,3,0,everyplayersomeflower,clover,D,Minu,/avatars/jdenticon/Alaina,#7ACC66,1.8700000000000003,"{""red_1"":"""",""red_2"":"""",""red_3"":"""",""red_4"":"""",""red_5"":"""",""red_6"":"""",""red_7"":"""",""red_8"":"""",""red_9"":"""",""red_10"":"""",""red_11"":"""",""red_12"":""""}","{""label"":""red_8"",""location"":""/experiment/red_similar/image_06490.jpg""},{""label"":""red_3"",""location"":""/experiment/red_similar/image_01973.jpg""},{""label"":""red_9"",""location"":""/experiment/red_similar/image_06787.jpg""},{""label"":""red_10"",""location"":""/experiment/red_similar/image_06859.jpg""},{""label"":""red_7"",""location"":""/experiment/red_similar/image_04769.jpg""},{""label"":""red_11"",""location"":""/experiment/red_similar/image_07641.jpg""},{""label"":""red_4"",""location"":""/experiment/red_similar/image_02269.jpg""},{""label"":""red_1"",""location"":""/experiment/red_similar/image_00757.jpg""},{""label"":""red_2"",""location"":""/experiment/red_similar/image_01583.jpg""},{""label"":""red_5"",""location"":""/experiment/red_similar/image_02561.jpg""},{""label"":""red_12"",""location"":""/experiment/red_similar/image_07931.jpg""},{""label"":""red_6"",""location"":""/experiment/red_similar/image_03162.jpg""}","{""label"":""yellow_8"",""location"":""/experiment/yellow_similar/image_04982.jpg""},{""label"":""yellow_3"",""location"":""/experiment/yellow_similar/image_02295.jpg""},{""label"":""yellow_6"",""location"":""/experiment/yellow_similar/image_04425.jpg""},{""label"":""yellow_4"",""location"":""/experiment/yellow_similar/image_03709.jpg""}","{""yellow_8"":""4 round yellow cluster flowers with a bee on the top left flower"",""yellow_3"":""A single yellow cosmos type flower with a brown centre"",""yellow_6"":""A yellow iris type flower with 2 petal which have orange speckles"",""yellow_4"":""A cluster of yellow 5 petal primrose type flowers with orange centres""}",Repi,Laju,2,"red_3,red_1,red_7,red_5,red_6,red_12",NA
teb4REqBrQGxfc6rL,NA,2021-08-20T19:06:28Z,2021-08-20T19:06:28Z,1,"instructions,othercolortest,ExitSurvey",2021-08-20T19:10:29Z,finished,NA,NA,NA,2021-08-20T18:58:39Z,3,6,different,3,0,everyplayersomeflower,clover,D,Laju,/avatars/jdenticon/Katherine,#3D45B7,2.788,"{""white_1"":"""",""white_2"":"""",""white_3"":"""",""white_4"":"""",""white_5"":"""",""white_6"":"""",""white_7"":"""",""white_8"":"""",""white_9"":"""",""white_10"":"""",""white_11"":"""",""white_12"":""""}","{""label"":""white_5"",""location"":""/experiment/white_similar/image_04849.jpg""},{""label"":""white_7"",""location"":""/experiment/white_similar/image_05493.jpg""},{""label"":""white_6"",""location"":""/experiment/white_similar/image_05280.jpg""},{""label"":""white_12"",""location"":""/experiment/white_similar/image_08131.jpg""},{""label"":""white_2"",""location"":""/experiment/white_similar/image_01448.jpg""},{""label"":""white_10"",""location"":""/experiment/white_similar/image_07057.jpg""},{""label"":""white_11"",""location"":""/experiment/white_similar/image_07463.jpg""},{""label"":""white_4"",""location"":""/experiment/white_similar/image_03710.jpg""},{""label"":""white_1"",""location"":""/experiment/white_similar/image_00006.jpg""},{""label"":""white_3"",""location"":""/experiment/white_similar/image_03139.jpg""},{""label"":""white_8"",""location"":""/experiment/white_similar/image_05846.jpg""},{""label"":""white_9"",""location"":""/experiment/white_similar/image_06003.jpg""}","{""label"":""yellow_2"",""location"":""/experiment/yellow_similar/image_01753.jpg""},{""label"":""yellow_5"",""location"":""/experiment/yellow_similar/image_04078.jpg""},{""label"":""yellow_8"",""location"":""/experiment/yellow_similar/image_04982.jpg""},{""label"":""yellow_12"",""location"":""/experiment/yellow_similar/image_06676.jpg""}","{""yellow_2"":""A light yellow flower with an orange centre."",""yellow_5"":""A yellow flower with a hard centre and a softer outer."",""yellow_8"":""A bushy type yellow flower."",""yellow_12"":""A rose-like yellow flower with a cluttered centre.""}",Repi,Minu,9,"white_2,white_7,white_12,white_6,white_5,white_11",NA
KxzkpXKp3QQLfJP9w,NA,2021-08-20T19:02:46Z,2021-08-20T19:02:46Z,1,"instructions,othercolortest,ExitSurvey",2021-08-20T19:09:11Z,finished,NA,NA,NA,2021-08-20T18:58:40Z,3,6,different,3,0,everyplayersomeflower,clover,NA,Repi,/avatars/jdenticon/Samuel,#8138A8,2.21,"{""purple_1"":"""",""purple_2"":"""",""purple_3"":"""",""purple_4"":"""",""purple_5"":"""",""purple_6"":"""",""purple_7"":"""",""purple_8"":"""",""purple_9"":"""",""purple_10"":"""",""purple_11"":"""",""purple_12"":""""}","{""label"":""purple_4"",""location"":""/experiment/purple_similar/image_04133.jpg""},{""label"":""purple_5"",""location"":""/experiment/purple_similar/image_04335.jpg""},{""label"":""purple_1"",""location"":""/experiment/purple_similar/image_00450.jpg""},{""label"":""purple_9"",""location"":""/experiment/purple_similar/image_06714.jpg""},{""label"":""purple_6"",""location"":""/experiment/purple_similar/image_04700.jpg""},{""label"":""purple_12"",""location"":""/experiment/purple_similar/image_07752.jpg""},{""label"":""purple_2"",""location"":""/experiment/purple_similar/image_01664.jpg""},{""label"":""purple_8"",""location"":""/experiment/purple_similar/image_05639.jpg""},{""label"":""purple_3"",""location"":""/experiment/purple_similar/image_03085.jpg""},{""label"":""purple_11"",""location"":""/experiment/purple_similar/image_07517.jpg""},{""label"":""purple_7"",""location"":""/experiment/purple_similar/image_05355.jpg""},{""label"":""purple_10"",""location"":""/experiment/purple_similar/image_07320.jpg""}","{""label"":""red_4"",""location"":""/experiment/red_similar/image_02269.jpg""},{""label"":""red_7"",""location"":""/experiment/red_similar/image_04769.jpg""},{""label"":""red_2"",""location"":""/experiment/red_similar/image_01583.jpg""},{""label"":""red_9"",""location"":""/experiment/red_similar/image_06787.jpg""}","{""red_4"":""full pellet red flower"",""red_7"":""bunch of blossomed flowers"",""red_2"":""Read Leaf doc flowers"",""red_9"":""like a red venus fly trap""}",Minu,Laju,8,"purple_3,purple_2,purple_5,purple_1,purple_12,purple_7",NA
FPFkahSPu5Z9khPQ6,NA,NA,NA,NA,NA,2021-08-20T19:17:12Z,gameFull,NA,NA,NA,2021-08-20T18:58:43Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bkRwaxk8nE286kSvW,NA,NA,NA,NA,NA,2021-08-20T19:17:12Z,gameFull,NA,NA,NA,2021-08-20T18:58:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ayoSwSqwEGhdMPzKP,NA,2021-08-20T19:02:21Z,2021-08-20T19:02:21Z,1,"instructions,othercolortest,ExitSurvey",2021-08-20T19:06:51Z,finished,NA,NA,NA,2021-08-20T18:58:55Z,3,6,different,3,0,everyplayersomeflower,clover,D,Laju,/avatars/jdenticon/Katherine,#3D45B7,2.600999999999999,"{""red_1"":"""",""red_2"":"""",""red_3"":"""",""red_4"":"""",""red_5"":"""",""red_6"":"""",""red_7"":"""",""red_8"":"""",""red_9"":"""",""red_10"":"""",""red_11"":"""",""red_12"":""""}","{""label"":""red_9"",""location"":""/experiment/red_similar/image_06787.jpg""},{""label"":""red_10"",""location"":""/experiment/red_similar/image_06859.jpg""},{""label"":""red_5"",""location"":""/experiment/red_similar/image_02561.jpg""},{""label"":""red_7"",""location"":""/experiment/red_similar/image_04769.jpg""},{""label"":""red_12"",""location"":""/experiment/red_similar/image_07931.jpg""},{""label"":""red_6"",""location"":""/experiment/red_similar/image_03162.jpg""},{""label"":""red_11"",""location"":""/experiment/red_similar/image_07641.jpg""},{""label"":""red_1"",""location"":""/experiment/red_similar/image_00757.jpg""},{""label"":""red_2"",""location"":""/experiment/red_similar/image_01583.jpg""},{""label"":""red_8"",""location"":""/experiment/red_similar/image_06490.jpg""},{""label"":""red_4"",""location"":""/experiment/red_similar/image_02269.jpg""},{""label"":""red_3"",""location"":""/experiment/red_similar/image_01973.jpg""}","{""label"":""yellow_4"",""location"":""/experiment/yellow_similar/image_03709.jpg""},{""label"":""yellow_10"",""location"":""/experiment/yellow_similar/image_06298.jpg""},{""label"":""yellow_7"",""location"":""/experiment/yellow_similar/image_04667.jpg""},{""label"":""yellow_6"",""location"":""/experiment/yellow_similar/image_04425.jpg""}","{""yellow_4"":""cluster of yellow flowers"",""yellow_10"":""dandelion"",""yellow_7"":""small yellow flower"",""yellow_6"":""yellow flower with orange specks""}",Repi,Minu,2,"red_5,red_6,red_12,red_1,red_7,red_3",NA
3qkYYqkffyCP6eXBr,NA,2021-08-20T19:02:51Z,2021-08-20T19:02:51Z,1,"instructions,othercolortest,ExitSurvey",2021-08-20T19:06:57Z,finished,NA,NA,NA,2021-08-20T18:58:57Z,3,6,different,3,0,everyplayersomeflower,clover,D,Repi,/avatars/jdenticon/Samuel,#8138A8,2.6519999999999997,"{""yellow_1"":"""",""yellow_2"":"""",""yellow_3"":"""",""yellow_4"":"""",""yellow_5"":"""",""yellow_6"":"""",""yellow_7"":"""",""yellow_8"":"""",""yellow_9"":"""",""yellow_10"":"""",""yellow_11"":"""",""yellow_12"":""""}","{""label"":""yellow_3"",""location"":""/experiment/yellow_similar/image_02295.jpg""},{""label"":""yellow_9"",""location"":""/experiment/yellow_similar/image_05700.jpg""},{""label"":""yellow_7"",""location"":""/experiment/yellow_similar/image_04667.jpg""},{""label"":""yellow_8"",""location"":""/experiment/yellow_similar/image_04982.jpg""},{""label"":""yellow_6"",""location"":""/experiment/yellow_similar/image_04425.jpg""},{""label"":""yellow_5"",""location"":""/experiment/yellow_similar/image_04078.jpg""},{""label"":""yellow_11"",""location"":""/experiment/yellow_similar/image_06354.jpg""},{""label"":""yellow_12"",""location"":""/experiment/yellow_similar/image_06676.jpg""},{""label"":""yellow_10"",""location"":""/experiment/yellow_similar/image_06298.jpg""},{""label"":""yellow_4"",""location"":""/experiment/yellow_similar/image_03709.jpg""},{""label"":""yellow_2"",""location"":""/experiment/yellow_similar/image_01753.jpg""},{""label"":""yellow_1"",""location"":""/experiment/yellow_similar/image_01220.jpg""}","{""label"":""white_7"",""location"":""/experiment/white_similar/image_05493.jpg""},{""label"":""white_9"",""location"":""/experiment/white_similar/image_06003.jpg""},{""label"":""white_4"",""location"":""/experiment/white_similar/image_03710.jpg""},{""label"":""white_3"",""location"":""/experiment/white_similar/image_03139.jpg""}","{""white_7"":""Large white flower almost fully open"",""white_9"":""small white flower with yellow in the centre that is fully open"",""white_4"":""large white flower with yellow in the middle that is fully open"",""white_3"":""small white flowers that look like they are starting to die""}",Minu,Laju,7,"yellow_11,yellow_4,yellow_9,yellow_2,yellow_1,yellow_3",NA
85kpNkvhJAxZ9pTGr,NA,2021-08-20T19:04:33Z,2021-08-20T19:04:33Z,1,"instructions,othercolortest,ExitSurvey",2021-08-20T19:08:20Z,finished,NA,NA,NA,2021-08-20T18:58:59Z,3,6,different,3,0,everyplayersomeflower,clover,D,Minu,/avatars/jdenticon/Alaina,#7ACC66,1.9380000000000006,"{""purple_1"":"""",""purple_2"":"""",""purple_3"":"""",""purple_4"":"""",""purple_5"":"""",""purple_6"":"""",""purple_7"":"""",""purple_8"":"""",""purple_9"":"""",""purple_10"":"""",""purple_11"":"""",""purple_12"":""""}","{""label"":""purple_9"",""location"":""/experiment/purple_similar/image_06714.jpg""},{""label"":""purple_3"",""location"":""/experiment/purple_similar/image_03085.jpg""},{""label"":""purple_7"",""location"":""/experiment/purple_similar/image_05355.jpg""},{""label"":""purple_5"",""location"":""/experiment/purple_similar/image_04335.jpg""},{""label"":""purple_6"",""location"":""/experiment/purple_similar/image_04700.jpg""},{""label"":""purple_12"",""location"":""/experiment/purple_similar/image_07752.jpg""},{""label"":""purple_2"",""location"":""/experiment/purple_similar/image_01664.jpg""},{""label"":""purple_8"",""location"":""/experiment/purple_similar/image_05639.jpg""},{""label"":""purple_1"",""location"":""/experiment/purple_similar/image_00450.jpg""},{""label"":""purple_4"",""location"":""/experiment/purple_similar/image_04133.jpg""},{""label"":""purple_11"",""location"":""/experiment/purple_similar/image_07517.jpg""},{""label"":""purple_10"",""location"":""/experiment/purple_similar/image_07320.jpg""}","{""label"":""red_4"",""location"":""/experiment/red_similar/image_02269.jpg""},{""label"":""red_2"",""location"":""/experiment/red_similar/image_01583.jpg""},{""label"":""red_10"",""location"":""/experiment/red_similar/image_06859.jpg""},{""label"":""red_7"",""location"":""/experiment/red_similar/image_04769.jpg""}","{""red_4"":""Red, Round, narrow petals."",""red_2"":""red, pointed leaf, yellow center"",""red_10"":""red, lavender looking"",""red_7"":""red lily looking with white and yellow in the middle""}",Repi,Laju,2,"purple_5,purple_6,purple_4,purple_1,purple_7,purple_2",NA
fRunndidTECXQDY2T,NA,2021-08-20T19:04:25Z,2021-08-20T19:04:25Z,1,"instructions,othercolortest,ExitSurvey",2021-08-20T19:08:20Z,finished,NA,NA,NA,2021-08-20T18:59:00Z,3,6,different,3,0,everyplayersomeflower,clover,D,Laju,/avatars/jdenticon/Katherine,#3D45B7,2.855999999999999,"{""purple_1"":"""",""purple_2"":"""",""purple_3"":"""",""purple_4"":"""",""purple_5"":"""",""purple_6"":"""",""purple_7"":"""",""purple_8"":"""",""purple_9"":"""",""purple_10"":"""",""purple_11"":"""",""purple_12"":""""}","{""label"":""purple_12"",""location"":""/experiment/purple_similar/image_07752.jpg""},{""label"":""purple_11"",""location"":""/experiment/purple_similar/image_07517.jpg""},{""label"":""purple_3"",""location"":""/experiment/purple_similar/image_03085.jpg""},{""label"":""purple_4"",""location"":""/experiment/purple_similar/image_04133.jpg""},{""label"":""purple_1"",""location"":""/experiment/purple_similar/image_00450.jpg""},{""label"":""purple_9"",""location"":""/experiment/purple_similar/image_06714.jpg""},{""label"":""purple_7"",""location"":""/experiment/purple_similar/image_05355.jpg""},{""label"":""purple_10"",""location"":""/experiment/purple_similar/image_07320.jpg""},{""label"":""purple_2"",""location"":""/experiment/purple_similar/image_01664.jpg""},{""label"":""purple_8"",""location"":""/experiment/purple_similar/image_05639.jpg""},{""label"":""purple_5"",""location"":""/experiment/purple_similar/image_04335.jpg""},{""label"":""purple_6"",""location"":""/experiment/purple_similar/image_04700.jpg""}","{""label"":""red_1"",""location"":""/experiment/red_similar/image_00757.jpg""},{""label"":""red_6"",""location"":""/experiment/red_similar/image_03162.jpg""},{""label"":""red_9"",""location"":""/experiment/red_similar/image_06787.jpg""},{""label"":""red_12"",""location"":""/experiment/red_similar/image_07931.jpg""}","{""red_1"":""blood red, yellow connectors"",""red_6"":""pink"",""red_9"":""yellow with bright red tips and curls upwards"",""red_12"":""like a sunflower but pink except yellow on the tips""}",Repi,Minu,11,"purple_2,purple_7,purple_5,purple_4,purple_1,purple_6",NA
nQfzn97DdvTS7tsty,NA,2021-08-20T19:02:30Z,2021-08-20T19:02:30Z,1,"instructions,othercolortest,ExitSurvey",2021-08-20T19:09:11Z,finished,NA,NA,NA,2021-08-20T18:59:14Z,3,6,different,3,0,everyplayersomeflower,clover,D,Minu,/avatars/jdenticon/Alaina,#7ACC66,2.1929999999999996,"{""purple_1"":"""",""purple_2"":"""",""purple_3"":"""",""purple_4"":"""",""purple_5"":"""",""purple_6"":"""",""purple_7"":"""",""purple_8"":"""",""purple_9"":"""",""purple_10"":"""",""purple_11"":"""",""purple_12"":""""}","{""label"":""purple_12"",""location"":""/experiment/purple_similar/image_07752.jpg""},{""label"":""purple_2"",""location"":""/experiment/purple_similar/image_01664.jpg""},{""label"":""purple_6"",""location"":""/experiment/purple_similar/image_04700.jpg""},{""label"":""purple_5"",""location"":""/experiment/purple_similar/image_04335.jpg""},{""label"":""purple_3"",""location"":""/experiment/purple_similar/image_03085.jpg""},{""label"":""purple_9"",""location"":""/experiment/purple_similar/image_06714.jpg""},{""label"":""purple_10"",""location"":""/experiment/purple_similar/image_07320.jpg""},{""label"":""purple_1"",""location"":""/experiment/purple_similar/image_00450.jpg""},{""label"":""purple_4"",""location"":""/experiment/purple_similar/image_04133.jpg""},{""label"":""purple_8"",""location"":""/experiment/purple_similar/image_05639.jpg""},{""label"":""purple_11"",""location"":""/experiment/purple_similar/image_07517.jpg""},{""label"":""purple_7"",""location"":""/experiment/purple_similar/image_05355.jpg""}","{""label"":""red_12"",""location"":""/experiment/red_similar/image_07931.jpg""},{""label"":""red_9"",""location"":""/experiment/red_similar/image_06787.jpg""},{""label"":""red_4"",""location"":""/experiment/red_similar/image_02269.jpg""},{""label"":""red_10"",""location"":""/experiment/red_similar/image_06859.jpg""}","{""red_12"":""It has pinkish-red petals with yellow tips."",""red_9"":""Red yellow petals that are spaced apart and curled in."",""red_4"":""Solid dark-red flower."",""red_10"":""It has a mass of red petals that seem to point up.""}",Repi,Laju,2,"purple_3,purple_5,purple_2,purple_12,purple_7,purple_1",NA
