_id,playerId,gameId,createdAt,data.age,data.gender,data.language,data.raceWhite,data.raceBlack,data.raceAsian,data.raceNative,data.raceIslander,data.raceHispanic,data.education,data.correctness,data.human,data.workedWell,data.fair,data.chatUseful,data.feedback,data.time
b8Nqdbv6ocR3mdf53,P5RE77g8pm2dtqawA,iq5rfhiAyYcCuotiP,2021-06-29T15:43:21Z,21,Female,English,true,,true,,,,bachelor,yes,no,agree,Yes,Yes,No,Yes-More than enough
AMBkyxTvZDgKJZHgF,pC3zCwiFyCFD6siWo,iq5rfhiAyYcCuotiP,2021-06-29T15:43:35Z,35,Female,English,true,,,,,,someCollege,yes,yes,agree,yes,yes,no,yes
wyaHTKBCujcvDDLQf,qGZ6HcXYeYgshiPmH,KGzHLWpxZmZgGxzm5,2021-06-29T15:44:32Z,25,Male,Polish,true,,,,,,highSchool,yes,yes,stronglyAgree,Yes.,"Very useful, impossible to do this without it. ","One player was frozen for 2 rounds, but otherwise perfect.",More than enough time. 
2x5ELZdkWS8wxHRYJ,HeXYRpJ7znQZ6BP6v,KGzHLWpxZmZgGxzm5,2021-06-29T15:44:44Z,33,Female,English,true,,,,,,master,yes,yes,stronglyAgree,Yes,It was very easy,I had a problem where it froze halfway through but when i reopened the study it went back to where i was,Plenty of time
pSbpZNQ8pEPSkHYz8,kdsKqKyWdXwmeE6WR,KGzHLWpxZmZgGxzm5,2021-06-29T15:45:41Z,39,Male,English,,,,,true,,someCollege,yes,yes,agree,"Yes, was fun.",Yes.,One of the partners was disconnected for a couple of them. Everything else was fine. Sounds were a little annoying if being picky.,Yes plenty.
cJFbdLPX2MfzMmAKf,YEiw6MqCWovNFp4Bq,iq5rfhiAyYcCuotiP,2021-06-29T15:47:07Z,44,Male,English,true,,,,,,bachelor,yes,yes,neutral,"Yes.  We appointed a leader who probably took the best bonus, but they had to work for it by doing all the descriptions/typing.","Yes, no issues  - once we started talking!  Wasted too many rounds being selfish and not acting as a team.  I had to step in and say something.","One 'participant' didn't engage at all, and made a few poor choices, almost as if they didn't care or weren't paying attention.  Spoiled the study for us a bit.","Yes, plenty of time.  2 minutes would have been more than sufficient."
wKm3g3bdeR4MaNouu,tCeuNLPHtpWrzutp9,66vT9mE6yqptQDdXG,2021-06-29T15:47:43Z,31,Male,English,true,,,,,,bachelor,yes,yes,agree,Yes. ,Yes.,None at all. ,Defintely.
EBKHzPq2n8YRa4npm,8tuNKShzayef5Ysjb,66vT9mE6yqptQDdXG,2021-06-29T15:47:55Z,35,Female,English,true,,,,,,bachelor,yes,yes,stronglyAgree,Yes the pay was fair.,Yes it was very easy to use.,I didn't notice any problems.,Yes we had enough time.
inv3mtuQLtiWvvapW,9EbggWY5eJWruGqJG,66vT9mE6yqptQDdXG,2021-06-29T15:48:43Z,20,Male,English ,,true,,false,,,someCollege,yes,yes,agree,yes,Yes,No,"Yes, was good"
nvo7za4PygndKATqA,uc4ByKKGRrb7R7ARW,6o4WJuZBT3QSNRQRq,2021-06-29T15:53:14Z,25,Female,English,true,,,,,,bachelor,yes,yes,stronglyAgree,Yes,yes very,none,yes too much time even
gTL9fEgi7Qj8Daxg5,oTkbdCgvWKvaCqQb7,6o4WJuZBT3QSNRQRq,2021-06-29T15:53:14Z,30,Male,English,true,,,,,,someCollege,yes,yes,agree,Yes,Yes,None,Yes
fb6cZmSJsa9EmPBWM,bTQTvtfRHrBMramdR,6o4WJuZBT3QSNRQRq,2021-06-29T15:54:08Z,52,Female,English,true,,,,,,highSchool,yes,yes,agree,yes,yes very easy ,N/A,Yes there was enough
cnkCy4kvFENp4JvuP,pjA4f6As8cAmCxWap,S7SBYP8ab6RFccN9u,2021-06-29T15:55:50Z,29,Male,English,true,,,,,,someCollege,yes,yes,neutral,I feel the pay is fair,Yes,No issues,Yes
zLzpyzwPqYzs8hems,PaLwLpZj4Zvfsn7gN,S7SBYP8ab6RFccN9u,2021-06-29T15:55:56Z,25,Male,English,,,true,,,,bachelor,yes,yes,agree,Yes,Yes,No issues,Yes
W4qZi9d4yiFqBh4En,SKWQPkZ2HtvFefYTK,S7SBYP8ab6RFccN9u,2021-06-29T15:59:00Z,40,male,Yoruba,,true,,,,,bachelor,yes,yes,agree,Yes the pay was fair.,The in-game chat feature easy to use.,Well I notice there was a problem at the beginning of the study but it was resolved somehow along the way.,Yes we had enough time on each round.
PRnEhd7WbNk6NE9CQ,W5Rugu8ZJ3ezTAgvy,8B8kmeMWWri8xpL4k,2021-06-29T16:36:09Z,42,female,UK English,true,,,,,,master,yes,yes,stronglyAgree,Yes,Yes,The first year was harder because I think it took us a while to realise the same flowers would get repeated throughout the trials,Yes
pZjJFtuBqoT4oT76i,dGZRCmnE7qCJsuwYP,8B8kmeMWWri8xpL4k,2021-06-29T16:36:24Z,22,Female,English,true,,,,,,bachelor,yes,yes,stronglyAgree,Yes.,Very.,No.,Plenty.
zTih7vsZfw7c4XTog,rSdBjHwfmWwz3Zwxq,8B8kmeMWWri8xpL4k,2021-06-29T16:37:04Z,31,male,English,true,,,,,,bachelor,yes,yes,stronglyAgree,Yes and No. The study took longer than advertised by something like 15-30 minutes. The pay was fair if the added duration is compensated for.,"Yes, very.",We resolved to focus on a strategy that tended to exploit erratic background features to avoid having to describe the actual flowers.,Yes. Comfortable.
mLizjE2dKXoAnDRfK,nFqTBtKEKpFBGNMXC,SihDfEzMcyhNqCP46,2021-06-30T17:45:07Z,30,male,english,true,,,,,,highSchool,yes,yes,stronglyAgree,sure,noises were annoying,no,yeah
eThyRTWcE9Wes93wT,BiKzWfhjXPp2RcaMv,SihDfEzMcyhNqCP46,2021-06-30T17:45:39Z,24,Male,English,,,true,,,,bachelor,yes,no,stronglyAgree,Yeah,Yeah ,none,Yeah 
K6R3LoGHh2BbiEtof,Cm5auRoPbDGaDN5QP,SihDfEzMcyhNqCP46,2021-06-30T17:46:06Z,61,male,English,true,,,,,,someCollege,yes,yes,agree,probably,yup - if you can type,bit of a wait at first,yes
SxoWr7eJBoQw6xu5k,nMzWar2T9QiwnZuhh,Srn7AwTSi5u2Fcxfw,2021-06-30T17:50:26Z,32,Male,,true,,,,,,someCollege,yes,yes,stronglyAgree,Yeah I cant complain.,Very,"Some of the images were smaller than I'd like to describe details to the others, but not many.",Yeah plenty.
fsQmrNPLvfz8FaYzD,kSEJFwmMYWRn3uDHA,Srn7AwTSi5u2Fcxfw,2021-06-30T17:52:00Z,37,Female,English,true,,,,,,bachelor,yes,yes,stronglyAgree,"I think so, we worked well as a team and the payment and bonus are good",Really simple and easy to use,"When I started the questions page to check my understanding, the page appeared to refresh and clear my answers so I had to fill it in again before I submitted.",Definitely
ubkipWDxoWj4NmhCA,DP6g2ZQPajwv9TXJ7,Srn7AwTSi5u2Fcxfw,2021-06-30T17:52:02Z,49,Male,English,true,,,,,,highSchool,yes,yes,stronglyAgree,"Including the bonus, yes. Otherwise the base rate is below min wage for me.",It would have been better if the cursor focused to the text box when each screen appeared instead of having to manually click there to start typing.,No.,More than enough.
Jh3rM7BYktEjCGLYK,zRL7hYXxLcaoujEz7,RdwHWS6HrfwADiadN,2021-06-30T17:57:06Z,36,Male,English,true,,,,,,highSchool,yes,yes,stronglyAgree,Yes,Yes,No,Yes
c6Cup3mhAv6MnfDMN,Tzjy5uRGtmccXQEeM,RdwHWS6HrfwADiadN,2021-06-30T17:57:31Z,46,female,english,true,,,,,,someCollege,yes,yes,stronglyAgree,it was very fair,very easy to use,none and the survey was fun,yes
9mKDxfaDgXWLMgcSR,d8werCbpR65GLFEJP,RdwHWS6HrfwADiadN,2021-06-30T17:58:43Z,38,female,english,true,,,,,,bachelor,yes,yes,stronglyAgree,"yes, it was fun",yes,"Thought it was great fun, no real issues. it was a little flashy at times",yes
KiT6YPicsquD4cT5o,TTX3BhByCsjDdKQo6,dTQ4ShjHCzgL6QoGk,2021-06-30T17:59:20Z,34,Male,English,true,,,,,,bachelor,yes,yes,stronglyAgree,Yes I did,Yes it was,No,Yes
qTxkiZFabXgYwvJRw,4FwqwuBg8THopjzYt,dTQ4ShjHCzgL6QoGk,2021-06-30T17:59:34Z,30,Female,English,true,,,,,,someCollege,yes,yes,agree,Yes,Yes,No,Yes more than enough
uEwvQxWF6Q4msETDj,4WPuaCAupZXaSurmk,dTQ4ShjHCzgL6QoGk,2021-06-30T18:01:42Z,38,female,english,true,,,,,,master,yes,yes,disagree,yes,yes,"The only problem I had was right at the start when I had to answer the questions to show I understood the instructions - it kept resetting before I could fill it all in.  On my 3rd attempt i went faster and managed to get it submitted on time.  Other than that, it was all good.  Good luck with your study.",plenty
7M8iDBBpputvK5au4,qG2BmuCtmxTekrzeK,cmcBZeDvYQ8rAXmYS,2021-06-30T18:13:17Z,22,Male,English,true,true,,,,,bachelor,yes,yes,agree,Yes,Yes,No,Yes more than enough
dfbMGKmCJ4tHzjRnB,FDE9gAmRjJRkPkPwo,cmcBZeDvYQ8rAXmYS,2021-06-30T18:13:37Z,41,Female,English,true,,,,,,someCollege,yes,yes,stronglyAgree,Yeah considering we get a fee for completing the study anyway.,Yes,It was fun to play,More than enough
a38onXKSbJmf62mcz,yXKwWWj2Euz4Bp7Ak,cmcBZeDvYQ8rAXmYS,2021-06-30T18:14:20Z,73,female,English,true,,,,,,master,yes,yes,stronglyAgree,yep,yep,A long wait - over 20 minutes in lobby - this could have been identified in instructions.,yep
nAHAa9uEjWJJnZwZg,qT2TPjcJfgEpR8u8m,6cWN32G7kFqz6XLFe,2021-06-30T18:58:44Z,27,Female,English,true,,,,,,bachelor,yes,no,stronglyDisagree,Yes,Not used...,No,Plenty
gAXaNRB9Xz8GTHSfs,anaeCEcgLsmHiEaEb,6cWN32G7kFqz6XLFe,2021-06-30T18:58:44Z,18,Male,English,true,,,,,,highSchool,yes,yes,disagree,Yes,We chose not to use it.,No,Yes
PsPzxBj8cu9fmHC6E,6fogty8muQfPkADs7,6cWN32G7kFqz6XLFe,2021-06-30T18:59:31Z,28,Male,English,true,,,,,,bachelor,yes,yes,neutral,"I believe the pay was fair, it was a fun game and time flew by.",None of my party used the in game chat,no there were no problems with the study,I believe I had more than enough time each round. I took about 10 seconds to make my mind up of the 3 minutes allocated
9ZvErBeFqgfDYiLRn,m8EHFyheutMHD9LCz,8vp4iEWF9Subwe4jT,2021-06-30T18:59:35Z,22,Female ,English,true,,,,,,master,yes,yes,disagree,"Yes, most of the time it was down to luck ",Yes,Nope ,Yes
6osrrGow6LaM9Ey5T,K4svNxtghbtgQLx5e,8vp4iEWF9Subwe4jT,2021-06-30T18:59:40Z,34,Male,English,true,,,,,,someCollege,yes,yes,neutral,Yes,Yes,No,Yes
GNw9bcj5btaNM4ZwS,byCZaG79TGh4nvFWQ,jwxQ8dDDmaHZHHAua,2021-06-30T19:02:42Z,37,Female,English,true,,,,,,highSchool,yes,yes,agree,Yes,I didnt need to use it,I enjoyed this study,Yes
opGp8tMip3Lg5EQt2,RgjiAEG6bTZAP5H7y,jwxQ8dDDmaHZHHAua,2021-06-30T19:03:06Z,46,Male,English,true,,,,,,master,yes,yes,stronglyDisagree,yes,wasnt really used as I gambled and tried to out smart them,no,yes
JfSzQKnuaqPLzo6Y8,AkzTT9TRm9MftEi5K,8vp4iEWF9Subwe4jT,2021-06-30T19:03:17Z,35,Male,English,true,,true,,,,highSchool,yes,yes,neutral,Yes,"It was easy to use but I didn't feel like using it to communicate because it would have slowed down the game, it reset the chat to empty after each game which was moving quickly so I didn't want to use to avoid slowing down the pace of the game.","There wasn't any problems and it worked well, I get that we could have talked through the options and worked out how to choose different options by describing what the flowers looked like and share information to  maximise the profit but it just didn't seem worth it when it's for pennies, it's just easier to move quickly with the information we had and compete rather than work together using the chat and slow everything down.","More than enough time, but everyone was choosing quick so I felt like we needed to keep the pace quick even though we actually had 3 minutes."
CkzqLXWacZzjnv2dG,Mx5CDu4wiJwjqSwef,jwxQ8dDDmaHZHHAua,2021-06-30T19:06:54Z,19,Female,English,,,true,,,,highSchool,yes,yes,neutral,"Considering we did not use the chat at all, I think the pay was fair because no one was overshadowing anyone else.","We did not use it at all, but I imagine it would have been easy to use.","To encourage people to use the chat (if this is what you are aiming to do), you could make it so that no one can select an image for the first minute or so, and then after that minute everyone can make their decisions.",Yes
oJcSPHSm9WmggDKuM,rTh7fQWkwZLj8AxED,oSkTdT3gtJ3bYJjfy,2021-06-30T19:21:45Z,48,female,English,true,,,,,,bachelor,yes,yes,stronglyAgree,yes,yes - wish we'd used it sooner. I think the instructions should strongly encourage communication,no,yes
67gbuc9Mi955TWthB,wunozKBwkPNQs3jAo,oSkTdT3gtJ3bYJjfy,2021-06-30T19:22:17Z,35,Male,English,true,,,,,,master,yes,yes,agree,Yes,It would be easier if it didn't refresh after each round (and sometimes mid trial I think?),First one I've done where I actually thought there were real people involved!,Yes
6xsY2kw8JfRgd2dLX,95mh2hDPt7oytKqRx,oSkTdT3gtJ3bYJjfy,2021-06-30T19:22:23Z,20,Female,England,true,,,,,,highSchool,yes,yes,agree,Yeah it was.,Very easy. ,"No, I thought the study ran fine.",I feel like there was more than enough time. we never really surpassed over a minute in any of the rounds. 
dQsj2tNHpMTvujGDR,L2JmrnizwoXJFL5jK,WHQBGnm4d7f99N8pB,2021-06-30T20:26:48Z,46,Male,English,true,,,,,,someCollege,yes,yes,agree,It was reasonable,Yes,A long wait to get started but it was fine once we got going,Yes
i7Yun2edFbxQeqqcG,fn5GQ7x854pc5ayQ4,WHQBGnm4d7f99N8pB,2021-06-30T20:28:04Z,47,female,English,true,,,,,,master,yes,yes,agree,Yes,Yes,We were very polite and considerate of each other and shared info on how much things were before i asked to speed it along. I felt guilty doing this as we were being so nice to each other!,Yes
QmZbRcdnoq3e7Tnko,4ZqkfmgghfE697SuE,WHQBGnm4d7f99N8pB,2021-06-30T20:29:33Z,28,Male,English,true,,,,,,bachelor,yes,yes,stronglyAgree,Most certainly. I was a bit worried about getting disconnected though. ,"Very much, I enjoyed the reset after each round. A fresh start made things easy","Browser console logging seemed very verbose, I would comment out most of those console.log calls. Very simple game play. I got the feeling that the instructions made it seem more complicated than it was going to be.  It would be convenient to have a larger icon to indicate the  player selected flowers. The icons are oddly small compared to the free space between images. ","Year 1 I wanted more time, but Years 2, 3 and 4 became increasingly easy. Needed less than 20 seconds once the communication shorthand developed. "
cRLLgZHspxa4H6wY6,iq2u7Tfpsxt5xo2B7,faYzLxN4fYDihLiSp,2021-07-02T17:14:46Z,31,Male,English,true,,,,,,highSchool,yes,yes,agree,Yes,"Erm, I didnt know there was ingame chat ? ",Not knowing that there was an ingame chat,Yes
qhh4f3Z7tmi3X6RXe,qu8hPJzkgjhgHAkYg,faYzLxN4fYDihLiSp,2021-07-02T17:14:48Z,20,Female,English,true,,,,,,highSchool,yes,yes,agree,Yes,,,Yes
4r9pZJa69N7Hrgg8p,fTngLhpycH4yB2DSW,faYzLxN4fYDihLiSp,2021-07-02T17:16:31Z,35,Male,English,true,,,,,,bachelor,yes,yes,neutral,More than fair! Was top notch! At least as far as surveys go!,Didn't even notice it!,"Excellent study! Pretty much always enjoy Prolific, but this one was really fun!",Time was ample.
vahcbcBEJEk6f8M6n,XQp9nS5Sk4vqMW3SX,Bfdr3Nye34WeYuodA,2021-07-02T17:16:56Z,26,Female,English,true,,,,,,someCollege,yes,yes,agree,Yes definitely.,I didn't realise there was an in game chat feature.,None.,Yes.
NwcBXER2DMbPyzmXJ,GSQwLHAzuxF3zDBcN,Bfdr3Nye34WeYuodA,2021-07-02T17:17:28Z,42,female,English,true,,,,,,bachelor,yes,yes,neutral,Yes,,No,Yes
QoMAp8hchfu2Br3C8,AxRQMSKqAYR4gbEih,Bfdr3Nye34WeYuodA,2021-07-02T17:17:39Z,28,female,english,true,,,,,,bachelor,no,yes,disagree,Yes ,No in game chat feature was visible,I saw that I was supposed to chat but saw no ability to,Yes
JjfzDC5Bn5SE2X7kr,KAbZbk7RzPhbqNy4v,x8qovfKBgsRQ5Shbf,2021-07-02T17:19:31Z,44,Male,English,true,,,,,,bachelor,yes,yes,agree,Absolutely!,There wasn't one?,No,More than enough.
93QQhvHRqNoZyGC3z,inFi5bbDy3pHF8Eik,x8qovfKBgsRQ5Shbf,2021-07-02T17:19:47Z,51,Female,English,true,,,,,,someCollege,yes,yes,neutral,Yes,I didn't know there was one,No,Yes
ZyeuKtBCpnduCQudK,enH6susAmZyNPFwPA,x8qovfKBgsRQ5Shbf,2021-07-02T17:20:18Z,27,female,English,true,false,,,,,highSchool,yes,yes,neutral,yes,the in game chat feature would not let me type nothing only showed up with the other players an I made a decision. ,no,yes
Lf2zkDnx5sspwegEf,ZyG2muLfXAMZzdYFm,yZRc7n9CNAk5Fu64B,2021-07-02T17:25:17Z,37,m,eng,true,,,,,,bachelor,yes,no,neutral,yes,yes,n,yes
MJASuZToQva6CYgxS,CFJACepneDhP8kpSb,yZRc7n9CNAk5Fu64B,2021-07-02T17:25:23Z,32,FEMALE,english,true,,,,,,someCollege,yes,no,neutral,yes,yes,no,yes
zMagypRiygK7ZoaoF,mxFSxWpvYBhRRrnd3,tktYnjcWXZA5nDn5H,2021-07-02T17:25:55Z,18,femal,english,true,,,,,,highSchool,yes,yes,agree,yes,yeah,no,yes
kpKCzYnbmTq98pqWN,hXBALrkt3zA8EPSyn,tktYnjcWXZA5nDn5H,2021-07-02T17:26:10Z,42,female,english,true,,,,,,master,yes,yes,neutral,Yes,Didn't have an in-game chat feature,No,Yes
xWKrKxZFGkSvwzYfH,F7qdCwYeTC4vjqbYk,yZRc7n9CNAk5Fu64B,2021-07-02T17:26:22Z,27,male,English,,,true,,,,someCollege,yes,no,disagree,It was fine.,"I never used it, because I didn't think there was anything useful I could say.",,There was too much time.
uCTr4s7tbcweyi8R6,smHTtZ5dWk7weCHA5,tktYnjcWXZA5nDn5H,2021-07-02T17:29:39Z,39,Male,English,true,,,,,true,bachelor,yes,no,neutral,"Yes, very. Let Stanford GSB behavior lab know that at least somebody there is getting it right.\n\nSeriously, great pay and fun game.",I didn't notice it. ,"Bug in month 2 or 3, had to refresh. \n\nAlso, during the pre-study/directions. Sometimes the screen would reset and on pages that you'd entered information, it would erase and you had to enter it again.",Yes
qGnrgpxxbjYw4ncSN,3Xw8dWcvR883mjH7p,g2oSTg8tWPsLs8oez,2021-07-02T20:57:16Z,22,female,English,,,true,,,,someCollege,yes,yes,neutral,yes,i didn't know there was one?,i had to refresh once because the page was blank in the beginning (after the first round),yes
XXTvopNuGkFqGsgR4,XTfuydiWfWq3WJXHi,g2oSTg8tWPsLs8oez,2021-07-02T20:57:17Z,42,male,english,false,,,,,,bachelor,yes,no,neutral,Yes.,I didn't use it,No problems,yes there was enough time
HG9KbbhAAxQwed276,dkhdBEpNuFx7g7yAA,g2oSTg8tWPsLs8oez,2021-07-02T20:57:31Z,35,Male,English,,true,,,,,someCollege,yes,yes,neutral,Yes,Noone in my chat communicated and when I tried I didnt see the chat box to input.,I tried to type in the chat but couldn't and none of my partners spoke.,Definitely
sX8cRs5MZJDfc3kyp,xEi5X6tdz6upKP6QE,bX7uRAJmFEYZuB7Kn,2021-07-02T21:02:03Z,30,Male,English,true,,,,,,someCollege,yes,yes,neutral,Yes very,I didn’t know there was one,No,Yes
SxbzEacvHmbBG9yA5,kWX9HGdtQmavGY5Ey,bX7uRAJmFEYZuB7Kn,2021-07-02T21:02:50Z,40,Male,English ,true,,,,,,bachelor,yes,no,disagree,"Yes, seemed very generous for such an enjoyable task","The task took place so quickly I did not use the chat at all, it was quite intensive to focus on ",I had to refresh a few times and the instructions seemed very complicated so had to read them multiple times,"Yes, very generous amount of time"
gDZm4ctG6GYtWWXMx,ypzknRaDS65Yuy4f8,NbGRLF6NaB5p3vRrL,2021-07-02T21:03:21Z,39,nake,english,true,,,,,,someCollege,yes,no,agree,Yes i do,i never used it,none,yes
QGtGQZKQCFJgEwLPv,5yTb4TNSRhpaYXig7,NbGRLF6NaB5p3vRrL,2021-07-02T21:04:04Z,53,Male,English,true,,,,,,master,yes,no,neutral,Yes,Not really.,Chat didn't work for me.,Yes
2tL5L9De4mBXqepds,vjzuiMwSFZiW4WxwJ,NbGRLF6NaB5p3vRrL,2021-07-02T21:04:07Z,33,female,english,false,,,,,,someCollege,yes,no,agree,yes it was fair.,did not notice the in-game chat feature.,,yes was enough time.
LuF78yBFa5rzEXSk5,kSLXyQdCrH8DKPLW4,bX7uRAJmFEYZuB7Kn,2021-07-02T21:04:25Z,26,Female,English,,,true,,,,bachelor,yes,no,disagree,Yes,"There was no in-game chat feature, it would have made it a lot easier if there was, all that was there was that the other players had made their choice. There was no mention of in game chat in the instructions either, it said to communicate but not shown how.","I didn't notice anything until this final section that it mentions and in game chat, that feature wasn't available, it didn't seen anywhere to use it.",I felt that I had enough time to make the decision but not to see who chose what
PsmRu5ZMtNDXz9JP2,CbRcZej3pXjbp3bta,fFT83z8T8Stu29BHd,2021-07-02T21:12:55Z,46,female,british,true,,,,,,someCollege,yes,yes,neutral,yes,yes,no,yes
fMp6YALhSjDoniCtA,DjZdAvQCpMc3qcGft,fFT83z8T8Stu29BHd,2021-07-02T21:13:23Z,30,Male,English,true,,,,,,someCollege,yes,yes,agree,Yes. I felt a bit bad I got a lot of the higher-paying flowers without competition.,I wasn't aware there was an in-game chat feature. I didn't use it.,"No. It was interesting, especially the point brought up in this debrief about the possibility of the other players being computers.",Yes.
83TAg6hhhdkFkqd3v,n8LDfRNDwKQEfLP9x,fFT83z8T8Stu29BHd,2021-07-02T21:14:03Z,59,Female,English,true,,,,,,highSchool,yes,no,agree,The pay was very fair.,I didn't use the chat feature.,None,I had plenty of time.
zThzGdCnqcSsZmFfw,Z22yqjMGybwFPDbN8,FmBxZWicDppYMujb8,2021-07-02T21:15:03Z,22,female,english,true,,,,,,bachelor,yes,yes,neutral,Yes,Didn't use it,No.,"Yes, plenty."
QyYHwep8pK9ZjwZqb,LhtoZGJ5iCnvxL9Eh,FmBxZWicDppYMujb8,2021-07-02T21:15:27Z,34,Male,English,true,,,,,,highSchool,yes,yes,disagree,Yes,Yes ,I encountered no problems other than a slightly long wait time in the lobby waiting for partners,Yes
QJcX4GBqAbfwTHao3,XsRsWtNuZ3QDMXnox,FmBxZWicDppYMujb8,2021-07-02T21:19:18Z,50,Female,English,true,,,,,,highSchool,yes,no,neutral,Yes,There was not one,No problems .A good interesting study,yes
