playerId,bot,readyAt,timeoutStartedAt,timeoutWaitCount,exitStepsDone,exitAt,exitStatus,exitReason,retiredAt,retiredReason,createdAt,name,avatar,nameColor,bonus,clicked,timeClick,imageOrder,scoreIncrement,clickLength,rawScore,exitTimeoutId,exited
ggNA3Apm6WZFXjjk8,NA,2021-07-22T15:53:36Z,2021-07-22T15:53:36Z,1,ExitSurvey,2021-07-22T16:20:55Z,finished,NA,NA,NA,2021-07-22T15:47:16Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,5.882666666666669,white_5,8586,"white_6,white_5,white_1,white_9,white_8,white_4",0.10666666666666669,2,6.666666666666667,NA,NA
GfDsgX6v7N6FBpb8R,NA,2021-07-22T15:55:19Z,2021-07-22T15:55:19Z,1,ExitSurvey,2021-07-22T16:31:19Z,finished,NA,NA,NA,2021-07-22T15:47:17Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,6.144000000000002,purple_10,8598,"purple_12,purple_7,purple_9,purple_10,purple_1,purple_4",0.15466666666666667,3,9.666666666666666,NA,NA
PLpMYKGq68NPw3b2f,NA,2021-07-22T15:51:37Z,2021-07-22T15:51:37Z,1,ExitSurvey,2021-07-22T16:03:05Z,finished,NA,NA,NA,2021-07-22T15:47:24Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,5.568000000000001,yellow_3,3176,"yellow_7,yellow_10,yellow_9,yellow_4,yellow_3,yellow_2",0.10666666666666669,3,6.666666666666667,NA,NA
jHgNdiRppxom3vwqY,NA,2021-07-22T15:54:49Z,2021-07-22T15:54:49Z,1,ExitSurvey,2021-07-22T16:20:55Z,finished,NA,NA,NA,2021-07-22T15:47:30Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,5.882666666666669,white_4,4126,"white_6,white_5,white_4,white_1,white_9,white_8",0.10666666666666669,2,6.666666666666667,NA,NA
FmgzEvyk3MkRnABJ2,NA,2021-07-22T15:52:57Z,2021-07-22T15:52:57Z,1,ExitSurvey,2021-07-22T16:03:05Z,finished,NA,NA,NA,2021-07-22T15:47:31Z,Repi,/avatars/jdenticon/Samuel,#8138A8,5.568000000000001,yellow_10,1329,"yellow_7,yellow_10,yellow_3,yellow_4,yellow_2,yellow_9",0.10666666666666669,3,6.666666666666667,NA,NA
jfB6yCZKgmdNoWj8W,NA,2021-07-22T16:03:31Z,2021-07-22T16:03:31Z,1,ExitSurvey,2021-07-22T16:55:28Z,finished,NA,NA,NA,2021-07-22T15:47:39Z,Repi,/avatars/jdenticon/Samuel,#8138A8,6.2133333333333365,purple_5,2308,"purple_7,purple_6,purple_5,purple_4,purple_3,purple_2",0.10133333333333333,2,6.333333333333333,NA,NA
Nvotfk7XydYZdhDMx,NA,2021-07-22T15:52:56Z,2021-07-22T15:52:56Z,1,ExitSurvey,2021-07-22T16:03:05Z,finished,NA,NA,NA,2021-07-22T15:48:04Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,5.568000000000001,yellow_9,3405,"yellow_3,yellow_2,yellow_10,yellow_9,yellow_7,yellow_4",0.10666666666666669,3,6.666666666666667,NA,NA
BAsws2eJHMwTdexub,NA,2021-07-22T15:58:06Z,2021-07-22T15:58:06Z,1,ExitSurvey,2021-07-22T16:31:19Z,finished,NA,NA,NA,2021-07-22T15:49:01Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,6.144000000000002,purple_7,12583,"purple_9,purple_1,purple_10,purple_7,purple_4,purple_12",0.15466666666666667,3,9.666666666666666,NA,NA
tws2tYJNaPHa9Nv7X,NA,2021-07-22T16:01:41Z,2021-07-22T16:01:41Z,1,ExitSurvey,2021-07-22T16:55:28Z,finished,NA,NA,NA,2021-07-22T15:52:03Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,6.2133333333333365,purple_6,-27138,"purple_4,purple_7,purple_6,purple_2,purple_3,purple_5",0.10133333333333333,2,6.333333333333333,NA,NA
Bm8KHjehmNDZBABTe,NA,2021-07-22T16:03:48Z,2021-07-22T16:03:48Z,1,ExitSurvey,2021-07-22T16:17:52Z,finished,NA,NA,NA,2021-07-22T15:54:12Z,Repi,/avatars/jdenticon/Samuel,#8138A8,5.30666666666667,purple_12,2598,"purple_10,purple_8,purple_6,purple_12,purple_11,purple_9",0.09600000000000002,3,6,NA,NA
mJPJKXds9z5hhoPv4,NA,2021-07-22T16:01:31Z,2021-07-22T16:01:31Z,1,ExitSurvey,2021-07-22T16:37:57Z,finished,NA,NA,NA,2021-07-22T15:56:42Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,6.314666666666668,purple_6,26145,"purple_9,purple_12,purple_7,purple_2,purple_6,purple_10",0.16,3,10,NA,NA
6wz7WJT36n9a9LLyT,NA,2021-07-22T16:00:51Z,2021-07-22T16:00:51Z,1,ExitSurvey,2021-07-22T16:31:19Z,finished,NA,NA,NA,2021-07-22T15:56:51Z,Repi,/avatars/jdenticon/Samuel,#8138A8,6.144000000000002,purple_4,1322,"purple_4,purple_7,purple_9,purple_12,purple_1,purple_10",0.15466666666666667,3,9.666666666666666,NA,NA
E2NxiiQEovbyu6GjY,NA,2021-07-22T16:14:26Z,2021-07-22T16:14:26Z,1,ExitSurvey,2021-07-22T16:57:22Z,finished,NA,NA,NA,2021-07-22T15:56:57Z,Repi,/avatars/jdenticon/Samuel,#8138A8,5.600000000000002,white_8,2750,"white_12,white_11,white_1,white_8,white_10,white_7",0.09600000000000002,2,6,NA,NA
6a7QqeLo4d5qZ6S3k,NA,NA,NA,NA,"Sorry,ExitSurvey",2021-07-22T16:16:33Z,gameFull,NA,NA,NA,2021-07-22T15:56:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GQuhD2x8bMRWSBQGy,NA,2021-07-22T16:06:06Z,2021-07-22T16:06:06Z,1,ExitSurvey,2021-07-22T16:42:26Z,finished,NA,NA,NA,2021-07-22T15:56:58Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,6.282666666666669,purple_6,69264,"purple_6,purple_8,purple_2,purple_12,purple_4,purple_5",0.16533333333333336,3,10.333333333333334,NA,NA
uSPKDrXEHgytxTJyr,NA,2021-07-22T16:03:31Z,2021-07-22T16:03:31Z,1,ExitSurvey,2021-07-22T16:17:52Z,finished,NA,NA,NA,2021-07-22T15:56:59Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,5.30666666666667,purple_6,2772,"purple_8,purple_11,purple_12,purple_9,purple_6,purple_10",0.09600000000000002,3,6,NA,NA
emrz5kJaF4bp9A2kr,NA,2021-07-22T16:12:00Z,2021-07-22T16:12:00Z,1,ExitSurvey,2021-07-22T16:24:05Z,finished,NA,NA,NA,2021-07-22T15:57:03Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,5.344,yellow_11,791,"yellow_11,yellow_12,yellow_10,yellow_2,yellow_8,yellow_7",0.12266666666666667,3,7.666666666666667,NA,NA
YQjDHrqWeDNWFT4sz,NA,2021-07-22T16:07:21Z,2021-07-22T16:07:21Z,1,ExitSurvey,2021-07-22T16:18:11Z,finished,NA,NA,NA,2021-07-22T15:57:07Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,5.056000000000002,white_7,1337,"white_2,white_1,white_10,white_6,white_7,white_12",0.09600000000000002,2,6,NA,NA
9RwFog2fYgA9d4GmW,NA,2021-07-22T16:04:17Z,2021-07-22T16:04:17Z,1,ExitSurvey,2021-07-22T16:42:26Z,finished,NA,NA,NA,2021-07-22T15:57:12Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,6.282666666666669,purple_8,75644,"purple_5,purple_4,purple_2,purple_8,purple_6,purple_12",0.16533333333333336,3,10.333333333333334,NA,NA
CH3TWNgG4nMXE5EiZ,NA,NA,NA,NA,NA,2021-07-22T16:16:33Z,gameFull,NA,NA,NA,2021-07-22T15:57:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T2vfofNpshyQLhmFY,NA,NA,NA,NA,NA,2021-07-22T16:16:33Z,gameFull,NA,NA,NA,2021-07-22T15:57:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7MaJPqHAXtKsFsWEk,NA,2021-07-22T16:05:29Z,2021-07-22T16:05:29Z,1,ExitSurvey,2021-07-22T16:42:26Z,finished,NA,NA,NA,2021-07-22T15:57:20Z,Repi,/avatars/jdenticon/Samuel,#8138A8,6.282666666666669,purple_5,74284,"purple_6,purple_4,purple_12,purple_8,purple_5,purple_2",0.16533333333333336,3,10.333333333333334,NA,NA
vmBBxmxGnFG23hzfq,NA,2021-07-22T16:03:58Z,2021-07-22T16:03:58Z,1,ExitSurvey,2021-07-22T16:17:52Z,finished,NA,NA,NA,2021-07-22T15:57:38Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,5.30666666666667,purple_11,12504,"purple_12,purple_9,purple_10,purple_6,purple_8,purple_11",0.09600000000000002,3,6,NA,NA
6hccXQEeP2yTxwhkq,NA,2021-07-22T16:00:56Z,2021-07-22T16:00:56Z,1,ExitSurvey,2021-07-22T16:37:57Z,finished,NA,NA,NA,2021-07-22T15:57:53Z,Repi,/avatars/jdenticon/Samuel,#8138A8,6.314666666666668,purple_12,23989,"purple_2,purple_10,purple_12,purple_9,purple_7,purple_6",0.16,3,10,NA,NA
82QGt7wBFt3Sj38Td,NA,2021-07-22T16:13:00Z,2021-07-22T16:13:00Z,1,ExitSurvey,2021-07-22T16:24:05Z,finished,NA,NA,NA,2021-07-22T15:58:27Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,5.344,yellow_12,4021,"yellow_10,yellow_12,yellow_11,yellow_7,yellow_8,yellow_2",0.12266666666666667,3,7.666666666666667,NA,NA
dEMMFa9z9twnnqQSW,NA,2021-07-22T16:09:00Z,2021-07-22T16:09:00Z,1,ExitSurvey,2021-07-22T16:18:11Z,finished,NA,NA,NA,2021-07-22T15:58:38Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,5.056000000000002,white_7,2074,"white_2,white_10,white_1,white_6,white_12,white_7",0.09600000000000002,2,6,NA,NA
2kkC4M9Bk2oHnbQMo,NA,2021-07-22T16:07:03Z,2021-07-22T16:07:03Z,1,ExitSurvey,2021-07-22T16:18:11Z,finished,NA,NA,NA,2021-07-22T15:59:26Z,Repi,/avatars/jdenticon/Samuel,#8138A8,5.056000000000002,white_2,1103,"white_10,white_12,white_6,white_1,white_2,white_7",0.09600000000000002,2,6,NA,NA
ckm52p6p6v35L2oKv,NA,2021-07-22T16:13:12Z,2021-07-22T16:13:12Z,1,ExitSurvey,2021-07-22T16:57:22Z,finished,NA,NA,NA,2021-07-22T16:03:39Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,5.600000000000002,white_7,78191,"white_8,white_12,white_7,white_1,white_11,white_10",0.09600000000000002,2,6,NA,NA
2qencJYJnJ2yTaqda,NA,2021-07-22T16:09:15Z,2021-07-22T16:09:15Z,1,ExitSurvey,2021-07-22T16:24:05Z,finished,NA,NA,NA,2021-07-22T16:05:57Z,Repi,/avatars/jdenticon/Samuel,#8138A8,5.344,yellow_7,3619,"yellow_8,yellow_12,yellow_2,yellow_7,yellow_10,yellow_11",0.12266666666666667,3,7.666666666666667,NA,NA
4N4vJ3hcWn69qHhuC,NA,NA,NA,NA,"Sorry,ExitSurvey",2021-07-22T16:16:33Z,gameFull,NA,NA,NA,2021-07-22T16:08:40Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tzWijeMcT5r6dLLSR,NA,2021-07-22T16:16:33Z,2021-07-22T16:16:33Z,1,ExitSurvey,2021-07-22T16:57:22Z,finished,NA,NA,NA,2021-07-22T16:10:04Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,5.600000000000002,white_7,54806,"white_1,white_8,white_11,white_10,white_12,white_7",0.09600000000000002,2,6,NA,NA
euY53KdPd7LhBXbCm,NA,2021-07-22T17:37:16Z,2021-07-22T17:37:16Z,1,"Sorry,ExitSurvey",2021-07-22T17:47:31Z,custom,It looks like one of your partners disconnected before you could finish the experiment!,NA,NA,2021-07-22T17:33:43Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,0.5450545,false,NA,"purple_6,purple_3,purple_10,purple_5,purple_12,purple_4",0.110011,1,11,6929,TRUE
7itHCEHnoQCfrP7Ex,NA,2021-07-22T17:36:25Z,2021-07-22T17:36:25Z,1,"Sorry,ExitSurvey",2021-07-22T17:47:31Z,custom,It looks like one of your partners disconnected before you could finish the experiment!,NA,NA,2021-07-22T17:33:46Z,Repi,/avatars/jdenticon/Samuel,#8138A8,0.4550455,false,NA,"purple_10,purple_6,purple_12,purple_4,purple_3,purple_5",0.045004499999999996,2,4.5,7767,TRUE
CayF3y7DWrbXTXeJq,NA,2021-07-22T17:39:22Z,2021-07-22T17:39:22Z,1,"Sorry,ExitSurvey",2021-07-22T17:50:36Z,custom,It looks like one of your partners disconnected before you could finish the experiment!,NA,NA,2021-07-22T17:33:56Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,0.40003999999999995,false,NA,"purple_5,purple_10,purple_6,purple_3,purple_4,purple_12",0.010001,1,1,154,TRUE
hoWvGu9jzZWiRN9cr,NA,2021-07-22T17:45:11Z,2021-07-22T17:45:11Z,1,ExitSurvey,2021-07-22T18:28:27Z,finished,NA,NA,NA,2021-07-22T17:33:58Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,4.0154014999999985,white_11,16331,"white_3,white_7,white_11,white_8,white_5,white_12",0.060006000000000004,1,6,NA,NA
DTQuh4dvxw9kGWbgA,NA,2021-07-22T17:40:19Z,2021-07-22T17:40:19Z,1,ExitSurvey,2021-07-22T18:28:27Z,finished,NA,NA,NA,2021-07-22T17:35:20Z,Repi,/avatars/jdenticon/Samuel,#8138A8,3.750375000000001,white_5,11124,"white_8,white_5,white_11,white_7,white_12,white_3",0.12001200000000001,1,12,NA,NA
suv6Nt8eFNZeDsxyp,NA,NA,NA,NA,"Sorry,ExitSurvey",2021-07-22T17:47:31Z,gameFull,NA,NA,NA,2021-07-22T17:35:52Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R9Mp2DmTRGNWJuvpo,NA,2021-07-22T17:47:31Z,2021-07-22T17:47:31Z,1,ExitSurvey,2021-07-22T18:28:27Z,finished,NA,NA,NA,2021-07-22T17:36:16Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,3.9553955,white_12,18874,"white_12,white_11,white_8,white_3,white_5,white_7",0.020002,1,2,NA,NA
NuweWtpWaMQZkxLkb,NA,NA,NA,NA,NA,2021-07-20T16:51:33Z,cancelled,adminCancelled,NA,NA,2021-07-20T16:47:26Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
kq9vcpqmQwbkFB4sX,NA,2021-07-20T16:57:59Z,2021-07-20T16:57:59Z,1,ExitSurvey,2021-07-20T17:26:05Z,finished,NA,NA,NA,2021-07-20T16:53:00Z,Repi,/avatars/jdenticon/Samuel,#8138A8,5.973333333333336,red_7,15645,"red_5,red_12,red_2,red_11,red_10,red_7",0.14400000000000002,3,9,NA,NA
XR254nXRjwrveus4M,NA,2021-07-20T17:00:48Z,2021-07-20T17:00:48Z,1,ExitSurvey,2021-07-20T17:39:10Z,finished,NA,NA,NA,2021-07-20T16:53:03Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,6.8320000000000025,white_2,37179,"white_11,white_12,white_2,white_1,white_7,white_4",0.13333333333333336,3,8.333333333333334,NA,NA
Xzwn3GeDhaYChyk6X,NA,2021-07-20T17:02:41Z,2021-07-20T17:02:41Z,1,ExitSurvey,2021-07-20T17:17:11Z,finished,NA,NA,NA,2021-07-20T16:53:09Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,5.690666666666668,purple_7,7899,"purple_9,purple_1,purple_7,purple_5,purple_4,purple_11",0.08533333333333333,3,5.333333333333333,NA,NA
mQ4j9jv3oBQW9zdxE,NA,2021-07-20T16:58:34Z,2021-07-20T16:58:34Z,1,ExitSurvey,2021-07-20T17:26:05Z,finished,NA,NA,NA,2021-07-20T16:53:09Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,5.973333333333336,red_2,6199,"red_12,red_2,red_11,red_7,red_10,red_5",0.14400000000000002,3,9,NA,NA
do6cSnx2h7oyYTyqw,NA,NA,NA,NA,NA,2021-07-20T17:55:42Z,cancelled,adminCancelled,NA,NA,2021-07-20T16:53:16Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pgdSEje8fK2EhyEAF,NA,2021-07-20T16:57:35Z,2021-07-20T16:57:35Z,1,ExitSurvey,2021-07-20T17:26:05Z,finished,NA,NA,NA,2021-07-20T16:53:18Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,5.973333333333336,red_12,14919,"red_12,red_2,red_10,red_11,red_7,red_5",0.14400000000000002,3,9,NA,NA
DhC6RscrdSqABgf5k,NA,2021-07-20T17:21:31Z,2021-07-20T17:21:31Z,1,NA,2021-07-20T17:31:31Z,playerLobbyTimedOut,NA,2021-07-20T17:44:07Z,custom,2021-07-20T16:53:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nzCnCnx4W9EDKLyEy,NA,2021-07-20T16:58:50Z,2021-07-20T16:58:50Z,1,ExitSurvey,2021-07-20T17:39:10Z,finished,NA,NA,NA,2021-07-20T16:53:26Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,6.8320000000000025,white_11,53163,"white_11,white_12,white_7,white_2,white_4,white_1",0.13333333333333336,3,8.333333333333334,NA,NA
HatzPcAxQZHJgfvTp,NA,2021-07-20T17:06:15Z,2021-07-20T17:06:15Z,1,ExitSurvey,2021-07-20T18:21:48Z,finished,NA,NA,NA,2021-07-20T16:53:45Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,6.773333333333335,purple_5,73077,"purple_4,purple_6,purple_5,purple_7,purple_11,purple_8",0.13333333333333336,3,8.333333333333334,NA,NA
KqEvn4gzXocmfiiFY,NA,2021-07-20T17:06:49Z,2021-07-20T17:06:49Z,1,NA,2021-07-20T17:16:50Z,playerLobbyTimedOut,NA,2021-07-20T17:44:06Z,custom,2021-07-20T16:53:48Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HattoicCD8RpvNp3x,NA,2021-07-20T17:02:11Z,2021-07-20T17:02:11Z,1,ExitSurvey,2021-07-20T17:17:11Z,finished,NA,NA,NA,2021-07-20T16:53:54Z,Repi,/avatars/jdenticon/Samuel,#8138A8,5.690666666666668,purple_4,1656,"purple_1,purple_11,purple_5,purple_4,purple_9,purple_7",0.08533333333333333,3,5.333333333333333,NA,NA
5tF4pbeZsgwoLyBXN,NA,2021-07-20T17:05:32Z,2021-07-20T17:05:32Z,1,ExitSurvey,2021-07-20T18:21:48Z,finished,NA,NA,NA,2021-07-20T16:54:28Z,Repi,/avatars/jdenticon/Samuel,#8138A8,6.773333333333335,purple_7,83664,"purple_5,purple_4,purple_11,purple_8,purple_6,purple_7",0.13333333333333336,3,8.333333333333334,NA,NA
WpuqGRTsiQfcFJHK9,NA,2021-07-20T16:58:49Z,2021-07-20T16:58:49Z,1,ExitSurvey,2021-07-20T17:39:10Z,finished,NA,NA,NA,2021-07-20T16:54:34Z,Repi,/avatars/jdenticon/Samuel,#8138A8,6.8320000000000025,white_7,40287,"white_4,white_11,white_7,white_12,white_1,white_2",0.13333333333333336,3,8.333333333333334,NA,NA
Z4uGdog32wDhkwPjw,NA,2021-07-20T17:01:38Z,2021-07-20T17:01:38Z,1,ExitSurvey,2021-07-20T17:17:11Z,finished,NA,NA,NA,2021-07-20T16:54:43Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,5.690666666666668,purple_5,5886,"purple_9,purple_7,purple_1,purple_11,purple_4,purple_5",0.08533333333333333,3,5.333333333333333,NA,NA
ZxbL2ksdEpEH3Rh8J,NA,2021-07-20T17:03:34Z,2021-07-20T17:03:34Z,1,ExitSurvey,2021-07-20T18:21:48Z,finished,NA,NA,NA,2021-07-20T16:58:00Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,6.773333333333335,purple_4,69411,"purple_8,purple_6,purple_5,purple_11,purple_7,purple_4",0.13333333333333336,3,8.333333333333334,NA,NA
8mmT8uxngnsEtBwLW,NA,2021-07-20T17:29:12Z,2021-07-20T17:29:12Z,1,NA,2021-07-20T17:39:13Z,playerLobbyTimedOut,NA,2021-07-20T17:44:00Z,custom,2021-07-20T17:16:32Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LJFr2DF8KghNenpQS,NA,NA,NA,NA,NA,2021-07-20T17:55:42Z,gameFull,NA,NA,NA,2021-07-20T17:23:26Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6LmyLDPtYLvfHqyKW,NA,2021-07-20T17:36:04Z,2021-07-20T17:36:04Z,1,NA,2021-07-20T17:46:05Z,playerLobbyTimedOut,NA,2021-07-20T17:46:33Z,custom,2021-07-20T17:26:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CqGNYgwtJZcCtsyvF,NA,2021-07-20T17:54:14Z,2021-07-20T17:54:14Z,1,ExitSurvey,2021-07-20T18:25:58Z,finished,NA,NA,NA,2021-07-20T17:44:20Z,Repi,/avatars/jdenticon/Samuel,#8138A8,6.533333333333336,yellow_8,10152,"yellow_9,yellow_4,yellow_7,yellow_8,yellow_10,yellow_3",0.16,3,10,NA,NA
PbkFBSjSacP6FbmxN,NA,2021-07-20T17:50:20Z,2021-07-20T17:50:20Z,1,ExitSurvey,2021-07-20T18:25:58Z,finished,NA,NA,NA,2021-07-20T17:44:43Z,Laju,/avatars/jdenticon/Katherine,#3D45B7,6.533333333333336,yellow_7,149341,"yellow_10,yellow_3,yellow_7,yellow_4,yellow_9,yellow_8",0.16,3,10,NA,NA
bepzbWYXsiZpMapq8,NA,NA,NA,NA,NA,2021-07-20T17:55:42Z,gameFull,NA,NA,NA,2021-07-20T17:44:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dj6hRMp5EBbw6J3hS,NA,2021-07-20T17:51:16Z,2021-07-20T17:51:16Z,1,ExitSurvey,2021-07-20T18:25:58Z,finished,NA,NA,NA,2021-07-20T17:49:25Z,Minu,/avatars/jdenticon/Alaina,#7ACC66,6.533333333333336,yellow_3,185796,"yellow_7,yellow_8,yellow_10,yellow_3,yellow_9,yellow_4",0.16,3,10,NA,NA
